League;Date;Get;Pay;Value;Confidence
Delve;2018-09-13;Regal Orb;Chaos Orb;1.04562;High
Delve;2018-09-14;Regal Orb;Chaos Orb;1;High
Delve;2018-09-15;Regal Orb;Chaos Orb;1;High
Delve;2018-09-16;Regal Orb;Chaos Orb;1;High
Delve;2018-09-17;Regal Orb;Chaos Orb;1;High
Delve;2018-09-18;Regal Orb;Chaos Orb;1;High
Delve;2018-09-19;Regal Orb;Chaos Orb;1;High
Delve;2018-09-20;Regal Orb;Chaos Orb;1;High
Delve;2018-09-21;Regal Orb;Chaos Orb;1;High
Delve;2018-09-22;Regal Orb;Chaos Orb;1;High
Delve;2018-09-23;Regal Orb;Chaos Orb;0.975;High
Delve;2018-09-24;Regal Orb;Chaos Orb;0.95242;High
Delve;2018-09-25;Regal Orb;Chaos Orb;0.94;High
Delve;2018-09-26;Regal Orb;Chaos Orb;0.90909;High
Delve;2018-09-27;Regal Orb;Chaos Orb;0.9;High
Delve;2018-09-28;Regal Orb;Chaos Orb;0.90186;High
Delve;2018-09-29;Regal Orb;Chaos Orb;0.90845;High
Delve;2018-09-30;Regal Orb;Chaos Orb;0.88;High
Delve;2018-10-01;Regal Orb;Chaos Orb;0.78947;High
Delve;2018-10-02;Regal Orb;Chaos Orb;0.78947;High
Delve;2018-10-03;Regal Orb;Chaos Orb;0.78947;High
Delve;2018-10-04;Regal Orb;Chaos Orb;0.78947;High
Delve;2018-10-05;Regal Orb;Chaos Orb;0.75998;High
Delve;2018-10-06;Regal Orb;Chaos Orb;0.725;High
Delve;2018-10-07;Regal Orb;Chaos Orb;0.70732;High
Delve;2018-10-08;Regal Orb;Chaos Orb;0.675;High
Delve;2018-10-09;Regal Orb;Chaos Orb;0.66667;High
Delve;2018-10-10;Regal Orb;Chaos Orb;0.62569;High
Delve;2018-10-11;Regal Orb;Chaos Orb;0.625;High
Delve;2018-10-12;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-10-13;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-10-14;Regal Orb;Chaos Orb;0.58009;High
Delve;2018-10-15;Regal Orb;Chaos Orb;0.58292;High
Delve;2018-10-16;Regal Orb;Chaos Orb;0.6;High
Delve;2018-10-17;Regal Orb;Chaos Orb;0.6;High
Delve;2018-10-18;Regal Orb;Chaos Orb;0.6;High
Delve;2018-10-19;Regal Orb;Chaos Orb;0.59301;High
Delve;2018-10-20;Regal Orb;Chaos Orb;0.57692;High
Delve;2018-10-21;Regal Orb;Chaos Orb;0.57017;High
Delve;2018-10-22;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-10-23;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-10-24;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-10-25;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-10-26;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-10-27;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-10-28;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-10-29;Regal Orb;Chaos Orb;0.54948;High
Delve;2018-10-30;Regal Orb;Chaos Orb;0.54166;High
Delve;2018-10-31;Regal Orb;Chaos Orb;0.53648;High
Delve;2018-11-01;Regal Orb;Chaos Orb;0.54054;High
Delve;2018-11-02;Regal Orb;Chaos Orb;0.54887;High
Delve;2018-11-03;Regal Orb;Chaos Orb;0.54811;High
Delve;2018-11-04;Regal Orb;Chaos Orb;0.55321;High
Delve;2018-11-05;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-11-06;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-11-07;Regal Orb;Chaos Orb;0.55556;High
Delve;2018-11-08;Regal Orb;Chaos Orb;0.57143;High
Delve;2018-11-09;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-11-10;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-11-11;Regal Orb;Chaos Orb;0.6;High
Delve;2018-11-12;Regal Orb;Chaos Orb;0.64635;High
Delve;2018-11-13;Regal Orb;Chaos Orb;0.65068;High
Delve;2018-11-14;Regal Orb;Chaos Orb;0.65191;High
Delve;2018-11-15;Regal Orb;Chaos Orb;0.625;High
Delve;2018-11-16;Regal Orb;Chaos Orb;0.625;High
Delve;2018-11-17;Regal Orb;Chaos Orb;0.6;High
Delve;2018-11-18;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-11-19;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-11-20;Regal Orb;Chaos Orb;0.59542;High
Delve;2018-11-21;Regal Orb;Chaos Orb;0.59542;High
Delve;2018-11-22;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-11-23;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-11-24;Regal Orb;Chaos Orb;0.5839;High
Delve;2018-11-25;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-11-26;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-11-27;Regal Orb;Chaos Orb;0.58824;High
Delve;2018-11-28;Regal Orb;Chaos Orb;0.56762;High
Delve;2018-11-29;Regal Orb;Chaos Orb;0.57764;High
Delve;2018-11-30;Regal Orb;Chaos Orb;0.57852;High
Delve;2018-12-01;Regal Orb;Chaos Orb;0.57567;High
Delve;2018-12-02;Regal Orb;Chaos Orb;0.57143;High
Delve;2018-12-03;Regal Orb;Chaos Orb;0.55538;High
Delve;2018-08-31;Orb of Chance;Chaos Orb;1;High
Delve;2018-09-01;Orb of Chance;Chaos Orb;0.16667;High
Delve;2018-09-02;Orb of Chance;Chaos Orb;0.16393;High
Delve;2018-09-03;Orb of Chance;Chaos Orb;0.14287;High
Delve;2018-09-04;Orb of Chance;Chaos Orb;0.14085;High
Delve;2018-09-05;Orb of Chance;Chaos Orb;0.13745;High
Delve;2018-09-06;Orb of Chance;Chaos Orb;0.13333;High
Delve;2018-09-07;Orb of Chance;Chaos Orb;0.12121;High
Delve;2018-09-08;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-09-09;Orb of Chance;Chaos Orb;0.10797;High
Delve;2018-09-10;Orb of Chance;Chaos Orb;0.10538;High
Delve;2018-09-11;Orb of Chance;Chaos Orb;0.10315;High
Delve;2018-09-12;Orb of Chance;Chaos Orb;0.10309;High
Delve;2018-09-13;Orb of Chance;Chaos Orb;0.10309;High
Delve;2018-09-14;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-09-15;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-09-16;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-09-17;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-09-18;Orb of Chance;Chaos Orb;0.10417;High
Delve;2018-09-19;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-09-20;Orb of Chance;Chaos Orb;0.10417;High
Delve;2018-09-21;Orb of Chance;Chaos Orb;0.10384;High
Delve;2018-09-22;Orb of Chance;Chaos Orb;0.10351;High
Delve;2018-09-23;Orb of Chance;Chaos Orb;0.10228;High
Delve;2018-09-24;Orb of Chance;Chaos Orb;0.10417;High
Delve;2018-09-25;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-09-26;Orb of Chance;Chaos Orb;0.10274;High
Delve;2018-09-27;Orb of Chance;Chaos Orb;0.10252;High
Delve;2018-09-28;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-09-29;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-09-30;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-10-01;Orb of Chance;Chaos Orb;0.10204;High
Delve;2018-10-02;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-03;Orb of Chance;Chaos Orb;0.10204;High
Delve;2018-10-04;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-05;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-06;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-07;Orb of Chance;Chaos Orb;0.10204;High
Delve;2018-10-08;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-09;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-10;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-11;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-12;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-13;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-14;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-15;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-16;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-17;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-10-18;Orb of Chance;Chaos Orb;0.10362;High
Delve;2018-10-19;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-10-20;Orb of Chance;Chaos Orb;0.10079;High
Delve;2018-10-21;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-22;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-23;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-24;Orb of Chance;Chaos Orb;0.10204;High
Delve;2018-10-25;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-26;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-27;Orb of Chance;Chaos Orb;0.10101;High
Delve;2018-10-28;Orb of Chance;Chaos Orb;0.10932;High
Delve;2018-10-29;Orb of Chance;Chaos Orb;0.10472;High
Delve;2018-10-30;Orb of Chance;Chaos Orb;0.1101;High
Delve;2018-10-31;Orb of Chance;Chaos Orb;0.11075;High
Delve;2018-11-01;Orb of Chance;Chaos Orb;0.10815;High
Delve;2018-11-02;Orb of Chance;Chaos Orb;0.10526;High
Delve;2018-11-03;Orb of Chance;Chaos Orb;0.10521;High
Delve;2018-11-04;Orb of Chance;Chaos Orb;0.10542;High
Delve;2018-11-05;Orb of Chance;Chaos Orb;0.107;High
Delve;2018-11-06;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-11-07;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-11-08;Orb of Chance;Chaos Orb;0.11622;High
Delve;2018-11-09;Orb of Chance;Chaos Orb;0.11765;High
Delve;2018-11-10;Orb of Chance;Chaos Orb;0.11753;High
Delve;2018-11-11;Orb of Chance;Chaos Orb;0.11765;High
Delve;2018-11-12;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-11-13;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-11-14;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-11-15;Orb of Chance;Chaos Orb;0.1189;High
Delve;2018-11-16;Orb of Chance;Chaos Orb;0.11711;High
Delve;2018-11-17;Orb of Chance;Chaos Orb;0.1087;High
Delve;2018-11-18;Orb of Chance;Chaos Orb;0.10632;High
Delve;2018-11-19;Orb of Chance;Chaos Orb;0.11099;High
Delve;2018-11-20;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-11-21;Orb of Chance;Chaos Orb;0.1154;High
Delve;2018-11-22;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-11-23;Orb of Chance;Chaos Orb;0.10504;High
Delve;2018-11-24;Orb of Chance;Chaos Orb;0.11001;High
Delve;2018-11-25;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-11-26;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-11-27;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-11-28;Orb of Chance;Chaos Orb;0.11058;High
Delve;2018-11-29;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-11-30;Orb of Chance;Chaos Orb;0.11111;High
Delve;2018-12-01;Orb of Chance;Chaos Orb;0.10839;High
Delve;2018-12-02;Orb of Chance;Chaos Orb;0.1;High
Delve;2018-12-03;Orb of Chance;Chaos Orb;0.1087;High
Delve;2018-08-31;Chromatic Orb;Chaos Orb;0.11511;High
Delve;2018-09-01;Chromatic Orb;Chaos Orb;0.04167;High
Delve;2018-09-02;Chromatic Orb;Chaos Orb;0.0641;High
Delve;2018-09-03;Chromatic Orb;Chaos Orb;0.07299;High
Delve;2018-09-04;Chromatic Orb;Chaos Orb;0.07143;High
Delve;2018-09-05;Chromatic Orb;Chaos Orb;0.07042;High
Delve;2018-09-06;Chromatic Orb;Chaos Orb;0.07089;High
Delve;2018-09-07;Chromatic Orb;Chaos Orb;0.06447;High
Delve;2018-09-08;Chromatic Orb;Chaos Orb;0.06329;High
Delve;2018-09-09;Chromatic Orb;Chaos Orb;0.06289;High
Delve;2018-09-10;Chromatic Orb;Chaos Orb;0.0625;High
Delve;2018-09-11;Chromatic Orb;Chaos Orb;0.05952;High
Delve;2018-09-12;Chromatic Orb;Chaos Orb;0.06024;High
Delve;2018-09-13;Chromatic Orb;Chaos Orb;0.0597;High
Delve;2018-09-14;Chromatic Orb;Chaos Orb;0.05952;High
Delve;2018-09-15;Chromatic Orb;Chaos Orb;0.0603;High
Delve;2018-09-16;Chromatic Orb;Chaos Orb;0.06289;High
Delve;2018-09-17;Chromatic Orb;Chaos Orb;0.06303;High
Delve;2018-09-18;Chromatic Orb;Chaos Orb;0.06452;High
Delve;2018-09-19;Chromatic Orb;Chaos Orb;0.06459;High
Delve;2018-09-20;Chromatic Orb;Chaos Orb;0.06293;High
Delve;2018-09-21;Chromatic Orb;Chaos Orb;0.06469;High
Delve;2018-09-22;Chromatic Orb;Chaos Orb;0.06811;High
Delve;2018-09-23;Chromatic Orb;Chaos Orb;0.0731;High
Delve;2018-09-24;Chromatic Orb;Chaos Orb;0.07879;High
Delve;2018-09-25;Chromatic Orb;Chaos Orb;0.0722;High
Delve;2018-09-26;Chromatic Orb;Chaos Orb;0.07205;High
Delve;2018-09-27;Chromatic Orb;Chaos Orb;0.07246;High
Delve;2018-09-28;Chromatic Orb;Chaos Orb;0.07692;High
Delve;2018-09-29;Chromatic Orb;Chaos Orb;0.07937;High
Delve;2018-09-30;Chromatic Orb;Chaos Orb;0.09174;High
Delve;2018-10-01;Chromatic Orb;Chaos Orb;0.1;High
Delve;2018-10-02;Chromatic Orb;Chaos Orb;0.1;High
Delve;2018-10-03;Chromatic Orb;Chaos Orb;0.10101;High
Delve;2018-10-04;Chromatic Orb;Chaos Orb;0.10204;High
Delve;2018-10-05;Chromatic Orb;Chaos Orb;0.1;High
Delve;2018-10-06;Chromatic Orb;Chaos Orb;0.09709;High
Delve;2018-10-07;Chromatic Orb;Chaos Orb;0.09959;High
Delve;2018-10-08;Chromatic Orb;Chaos Orb;0.09786;High
Delve;2018-10-09;Chromatic Orb;Chaos Orb;0.09091;High
Delve;2018-10-10;Chromatic Orb;Chaos Orb;0.09091;High
Delve;2018-10-11;Chromatic Orb;Chaos Orb;0.08929;High
Delve;2018-10-12;Chromatic Orb;Chaos Orb;0.08838;High
Delve;2018-10-13;Chromatic Orb;Chaos Orb;0.08855;High
Delve;2018-10-14;Chromatic Orb;Chaos Orb;0.08772;High
Delve;2018-10-15;Chromatic Orb;Chaos Orb;0.08758;High
Delve;2018-10-16;Chromatic Orb;Chaos Orb;0.08632;High
Delve;2018-10-17;Chromatic Orb;Chaos Orb;0.08696;High
Delve;2018-10-18;Chromatic Orb;Chaos Orb;0.08719;High
Delve;2018-10-19;Chromatic Orb;Chaos Orb;0.08848;High
Delve;2018-10-20;Chromatic Orb;Chaos Orb;0.08772;High
Delve;2018-10-21;Chromatic Orb;Chaos Orb;0.08696;High
Delve;2018-10-22;Chromatic Orb;Chaos Orb;0.08333;High
Delve;2018-10-23;Chromatic Orb;Chaos Orb;0.08333;High
Delve;2018-10-24;Chromatic Orb;Chaos Orb;0.08486;High
Delve;2018-10-25;Chromatic Orb;Chaos Orb;0.08628;High
Delve;2018-10-26;Chromatic Orb;Chaos Orb;0.09003;High
Delve;2018-10-27;Chromatic Orb;Chaos Orb;0.08878;High
Delve;2018-10-28;Chromatic Orb;Chaos Orb;0.08821;High
Delve;2018-10-29;Chromatic Orb;Chaos Orb;0.08758;High
Delve;2018-10-30;Chromatic Orb;Chaos Orb;0.08621;High
Delve;2018-10-31;Chromatic Orb;Chaos Orb;0.08621;High
Delve;2018-11-01;Chromatic Orb;Chaos Orb;0.09506;High
Delve;2018-11-02;Chromatic Orb;Chaos Orb;0.09524;High
Delve;2018-11-03;Chromatic Orb;Chaos Orb;0.09871;High
Delve;2018-11-04;Chromatic Orb;Chaos Orb;0.10512;High
Delve;2018-11-05;Chromatic Orb;Chaos Orb;0.12271;High
Delve;2018-11-06;Chromatic Orb;Chaos Orb;0.11093;High
Delve;2018-11-07;Chromatic Orb;Chaos Orb;0.11715;High
Delve;2018-11-08;Chromatic Orb;Chaos Orb;0.12513;High
Delve;2018-11-09;Chromatic Orb;Chaos Orb;0.12506;High
Delve;2018-11-10;Chromatic Orb;Chaos Orb;0.11765;High
Delve;2018-11-11;Chromatic Orb;Chaos Orb;0.11111;High
Delve;2018-11-12;Chromatic Orb;Chaos Orb;0.11571;High
Delve;2018-11-13;Chromatic Orb;Chaos Orb;0.14286;High
Delve;2018-11-14;Chromatic Orb;Chaos Orb;0.12179;High
Delve;2018-11-15;Chromatic Orb;Chaos Orb;0.13402;High
Delve;2018-11-16;Chromatic Orb;Chaos Orb;0.14175;High
Delve;2018-11-17;Chromatic Orb;Chaos Orb;0.13504;High
Delve;2018-11-18;Chromatic Orb;Chaos Orb;0.14286;High
Delve;2018-11-19;Chromatic Orb;Chaos Orb;0.14286;High
Delve;2018-11-20;Chromatic Orb;Chaos Orb;0.14498;High
Delve;2018-11-21;Chromatic Orb;Chaos Orb;0.14498;High
Delve;2018-11-22;Chromatic Orb;Chaos Orb;0.14101;High
Delve;2018-11-23;Chromatic Orb;Chaos Orb;0.14286;High
Delve;2018-11-24;Chromatic Orb;Chaos Orb;0.14167;High
Delve;2018-11-25;Chromatic Orb;Chaos Orb;0.14286;High
Delve;2018-11-26;Chromatic Orb;Chaos Orb;0.14286;High
Delve;2018-11-27;Chromatic Orb;Chaos Orb;0.14286;High
Delve;2018-11-28;Chromatic Orb;Chaos Orb;0.14286;High
Delve;2018-11-29;Chromatic Orb;Chaos Orb;0.14286;High
Delve;2018-11-30;Chromatic Orb;Chaos Orb;0.14173;High
Delve;2018-12-01;Chromatic Orb;Chaos Orb;0.12941;High
Delve;2018-12-02;Chromatic Orb;Chaos Orb;0.13225;High
Delve;2018-12-03;Chromatic Orb;Chaos Orb;0.12529;High
Delve;2018-08-31;Orb of Scouring;Chaos Orb;0.5;High
Delve;2018-09-01;Orb of Scouring;Chaos Orb;0.25;High
Delve;2018-09-02;Orb of Scouring;Chaos Orb;0.28572;High
Delve;2018-09-03;Orb of Scouring;Chaos Orb;0.33333;High
Delve;2018-09-04;Orb of Scouring;Chaos Orb;0.34413;High
Delve;2018-09-05;Orb of Scouring;Chaos Orb;0.33333;High
Delve;2018-09-06;Orb of Scouring;Chaos Orb;0.33333;High
Delve;2018-09-07;Orb of Scouring;Chaos Orb;0.33333;High
Delve;2018-09-08;Orb of Scouring;Chaos Orb;0.34068;High
Delve;2018-09-09;Orb of Scouring;Chaos Orb;0.35714;High
Delve;2018-09-10;Orb of Scouring;Chaos Orb;0.35714;High
Delve;2018-09-11;Orb of Scouring;Chaos Orb;0.35714;High
Delve;2018-09-12;Orb of Scouring;Chaos Orb;0.35714;High
Delve;2018-09-13;Orb of Scouring;Chaos Orb;0.38581;High
Delve;2018-09-14;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-09-15;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-09-16;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-09-17;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-09-18;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-09-19;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-09-20;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-09-21;Orb of Scouring;Chaos Orb;0.38665;High
Delve;2018-09-22;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-09-23;Orb of Scouring;Chaos Orb;0.37037;High
Delve;2018-09-24;Orb of Scouring;Chaos Orb;0.37037;High
Delve;2018-09-25;Orb of Scouring;Chaos Orb;0.37037;High
Delve;2018-09-26;Orb of Scouring;Chaos Orb;0.37037;High
Delve;2018-09-27;Orb of Scouring;Chaos Orb;0.37037;High
Delve;2018-09-28;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-09-29;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-09-30;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-01;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-02;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-03;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-04;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-05;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-06;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-07;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-08;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-09;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-10;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-10-11;Orb of Scouring;Chaos Orb;0.39638;High
Delve;2018-10-12;Orb of Scouring;Chaos Orb;0.39474;High
Delve;2018-10-13;Orb of Scouring;Chaos Orb;0.39216;High
Delve;2018-10-14;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-15;Orb of Scouring;Chaos Orb;0.38279;High
Delve;2018-10-16;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-17;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-18;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-19;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-20;Orb of Scouring;Chaos Orb;0.38333;High
Delve;2018-10-21;Orb of Scouring;Chaos Orb;0.38333;High
Delve;2018-10-22;Orb of Scouring;Chaos Orb;0.38333;High
Delve;2018-10-23;Orb of Scouring;Chaos Orb;0.38333;High
Delve;2018-10-24;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-25;Orb of Scouring;Chaos Orb;0.38312;High
Delve;2018-10-26;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-27;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-28;Orb of Scouring;Chaos Orb;0.38676;High
Delve;2018-10-29;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-30;Orb of Scouring;Chaos Orb;0.38462;High
Delve;2018-10-31;Orb of Scouring;Chaos Orb;0.38831;High
Delve;2018-11-01;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-11-02;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-11-03;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-11-04;Orb of Scouring;Chaos Orb;0.41259;High
Delve;2018-11-05;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-11-06;Orb of Scouring;Chaos Orb;0.41429;High
Delve;2018-11-07;Orb of Scouring;Chaos Orb;0.42247;High
Delve;2018-11-08;Orb of Scouring;Chaos Orb;0.41736;High
Delve;2018-11-09;Orb of Scouring;Chaos Orb;0.4317;High
Delve;2018-11-10;Orb of Scouring;Chaos Orb;0.43333;High
Delve;2018-11-11;Orb of Scouring;Chaos Orb;0.42894;High
Delve;2018-11-12;Orb of Scouring;Chaos Orb;0.46959;High
Delve;2018-11-13;Orb of Scouring;Chaos Orb;0.41548;High
Delve;2018-11-14;Orb of Scouring;Chaos Orb;0.44947;High
Delve;2018-11-15;Orb of Scouring;Chaos Orb;0.43183;High
Delve;2018-11-16;Orb of Scouring;Chaos Orb;0.41667;High
Delve;2018-11-17;Orb of Scouring;Chaos Orb;0.43347;High
Delve;2018-11-18;Orb of Scouring;Chaos Orb;0.42924;High
Delve;2018-11-19;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-11-20;Orb of Scouring;Chaos Orb;0.4243;High
Delve;2018-11-21;Orb of Scouring;Chaos Orb;0.4243;High
Delve;2018-11-22;Orb of Scouring;Chaos Orb;0.43715;High
Delve;2018-11-23;Orb of Scouring;Chaos Orb;0.44988;High
Delve;2018-11-24;Orb of Scouring;Chaos Orb;0.42862;High
Delve;2018-11-25;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-11-26;Orb of Scouring;Chaos Orb;0.41667;High
Delve;2018-11-27;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-11-28;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-11-29;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-11-30;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-12-01;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-12-02;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-12-03;Orb of Scouring;Chaos Orb;0.4;High
Delve;2018-08-31;Orb of Transmutation;Chaos Orb;1;High
Delve;2018-09-01;Orb of Transmutation;Chaos Orb;0.06636;High
Delve;2018-09-02;Orb of Transmutation;Chaos Orb;0.03333;High
Delve;2018-09-03;Orb of Transmutation;Chaos Orb;0.03333;High
Delve;2018-09-04;Orb of Transmutation;Chaos Orb;0.03324;High
Delve;2018-09-05;Orb of Transmutation;Chaos Orb;0.03029;High
Delve;2018-09-06;Orb of Transmutation;Chaos Orb;0.03028;High
Delve;2018-09-07;Orb of Transmutation;Chaos Orb;0.02788;High
Delve;2018-09-08;Orb of Transmutation;Chaos Orb;0.03097;High
Delve;2018-09-09;Orb of Transmutation;Chaos Orb;0.02857;High
Delve;2018-09-10;Orb of Transmutation;Chaos Orb;0.0294;High
Delve;2018-09-11;Orb of Transmutation;Chaos Orb;0.02957;High
Delve;2018-09-12;Orb of Transmutation;Chaos Orb;0.02937;High
Delve;2018-09-13;Orb of Transmutation;Chaos Orb;0.02857;High
Delve;2018-09-14;Orb of Transmutation;Chaos Orb;0.02778;High
Delve;2018-09-15;Orb of Transmutation;Chaos Orb;0.02778;High
Delve;2018-09-16;Orb of Transmutation;Chaos Orb;0.02778;High
Delve;2018-09-17;Orb of Transmutation;Chaos Orb;0.02627;High
Delve;2018-09-18;Orb of Transmutation;Chaos Orb;0.02545;High
Delve;2018-09-19;Orb of Transmutation;Chaos Orb;0.02516;High
Delve;2018-09-20;Orb of Transmutation;Chaos Orb;0.02657;High
Delve;2018-09-21;Orb of Transmutation;Chaos Orb;0.025;High
Delve;2018-09-22;Orb of Transmutation;Chaos Orb;0.02443;High
Delve;2018-09-23;Orb of Transmutation;Chaos Orb;0.02273;High
Delve;2018-09-24;Orb of Transmutation;Chaos Orb;0.02273;High
Delve;2018-09-25;Orb of Transmutation;Chaos Orb;0.02222;High
Delve;2018-09-26;Orb of Transmutation;Chaos Orb;0.02222;High
Delve;2018-09-27;Orb of Transmutation;Chaos Orb;0.02222;High
Delve;2018-09-28;Orb of Transmutation;Chaos Orb;0.02222;High
Delve;2018-09-29;Orb of Transmutation;Chaos Orb;0.02174;High
Delve;2018-09-30;Orb of Transmutation;Chaos Orb;0.02138;High
Delve;2018-10-01;Orb of Transmutation;Chaos Orb;0.02114;High
Delve;2018-10-02;Orb of Transmutation;Chaos Orb;0.02;High
Delve;2018-10-03;Orb of Transmutation;Chaos Orb;0.02091;High
Delve;2018-10-04;Orb of Transmutation;Chaos Orb;0.02117;High
Delve;2018-10-05;Orb of Transmutation;Chaos Orb;0.02149;High
Delve;2018-10-06;Orb of Transmutation;Chaos Orb;0.02103;High
Delve;2018-10-07;Orb of Transmutation;Chaos Orb;0.02167;High
Delve;2018-10-08;Orb of Transmutation;Chaos Orb;0.02157;High
Delve;2018-10-09;Orb of Transmutation;Chaos Orb;0.02174;High
Delve;2018-10-10;Orb of Transmutation;Chaos Orb;0.02174;High
